data_through,n_sims,group,team,exp_points,exp_gd,p_win_group,p_runner_up,p_third,p_fourth,p_third_advance,p_R32,p_R16,p_QF,p_SF,p_final,p_champion
2026-06-11,100000,F,Japan,5.5584,2.1673,0.431,0.3325,0.1633,0.0733,0.1324,0.8958,0.4737,0.2714,0.1369,0.0621,0.0267
2026-06-11,100000,C,Morocco,5.2486,1.797,0.3093,0.4192,0.2046,0.067,0.1632,0.8917,0.4484,0.2448,0.1177,0.0541,0.0229
2026-06-11,100000,E,Germany,5.8947,2.9932,0.4535,0.3527,0.1628,0.031,0.1412,0.9474,0.5401,0.2682,0.1301,0.0515,0.0219
2026-06-11,100000,B,Switzerland,6.1013,3.4733,0.4223,0.4505,0.1044,0.0228,0.0875,0.9603,0.5914,0.2615,0.1219,0.0528,0.0213
2026-06-11,100000,I,Norway,4.7631,0.9241,0.26,0.372,0.2561,0.1119,0.1958,0.8278,0.4791,0.2502,0.1163,0.0461,0.019
2026-06-11,100000,H,Uruguay,5.2726,1.9045,0.2229,0.5562,0.176,0.0449,0.1346,0.9137,0.3693,0.1945,0.1027,0.0442,0.0157
2026-06-11,100000,D,Turkey,4.7748,0.985,0.3617,0.2656,0.211,0.1616,0.1664,0.7937,0.4589,0.2128,0.089,0.0382,0.0131
2026-06-11,100000,B,Canada,6.5717,4.0833,0.5382,0.3742,0.0738,0.0138,0.0629,0.9752,0.5528,0.2688,0.0808,0.0261,0.0084
2026-06-11,100000,D,Paraguay,4.024,-0.0754,0.2381,0.255,0.2568,0.2501,0.1916,0.6847,0.369,0.1551,0.0576,0.0213,0.0071
2026-06-11,100000,L,Croatia,4.8882,1.2564,0.2432,0.417,0.2572,0.0825,0.2034,0.8637,0.3697,0.1346,0.055,0.0204,0.0067
2026-06-11,100000,A,South Korea,5.7396,0.9401,0.2402,0.6116,0.1147,0.0334,0.0946,0.9464,0.4875,0.1758,0.0717,0.0226,0.0064
2026-06-11,100000,G,Iran,4.4828,0.5395,0.2584,0.3238,0.2542,0.1637,0.1905,0.7726,0.3886,0.1514,0.0526,0.018,0.0058
2026-06-11,100000,J,Austria,3.8492,-0.4615,0.1312,0.3416,0.3204,0.2068,0.2178,0.6906,0.2519,0.1118,0.044,0.0169,0.0054
2026-06-11,100000,D,United States,3.7346,-0.5236,0.1976,0.2382,0.2655,0.2987,0.1996,0.6354,0.3241,0.1275,0.0452,0.0148,0.0043
2026-06-11,100000,D,Australia,3.7751,-0.386,0.2026,0.2411,0.2666,0.2897,0.1977,0.6414,0.3192,0.1222,0.0421,0.0135,0.0043
2026-06-11,100000,I,Senegal,3.7527,-0.5532,0.1449,0.2638,0.3759,0.2155,0.2669,0.6755,0.3024,0.1218,0.0436,0.0139,0.0041
2026-06-11,100000,J,Algeria,3.6831,-0.6458,0.1148,0.3203,0.3399,0.225,0.2307,0.6657,0.2209,0.0899,0.0316,0.0109,0.0029
2026-06-11,100000,C,Scotland,3.2256,-1.3902,0.0936,0.2124,0.4091,0.2849,0.2641,0.5701,0.2001,0.0781,0.0259,0.0071,0.0018
2026-06-11,100000,G,Egypt,3.4115,-0.9753,0.1334,0.2392,0.3116,0.3158,0.2146,0.5872,0.23,0.0702,0.0206,0.0055,0.0017
2026-06-11,100000,L,Panama,3.4974,-0.9611,0.1066,0.2537,0.4005,0.2392,0.2656,0.6258,0.2228,0.0662,0.0203,0.0058,0.0016
2026-06-11,100000,E,Ivory Coast,3.5227,-0.9279,0.1094,0.2301,0.446,0.2145,0.2939,0.6335,0.2131,0.0652,0.0176,0.0045,0.0011
2026-06-11,100000,K,Uzbekistan,2.7674,-1.9417,0.0712,0.1703,0.3556,0.4029,0.2206,0.4622,0.157,0.0403,0.0112,0.0028,0.0006
2026-06-11,100000,F,Sweden,2.915,-1.9598,0.0823,0.1808,0.361,0.3759,0.2324,0.4955,0.1351,0.0387,0.0098,0.0019,0.0003
2026-06-11,100000,A,Czech Republic,2.2757,-1.9825,0.0187,0.0789,0.5792,0.3232,0.381,0.4786,0.147,0.0427,0.0077,0.0016,0.0003
2026-06-11,100000,K,DR Congo,2.4986,-2.4986,0.056,0.1441,0.33,0.47,0.2021,0.4021,0.1158,0.0241,0.0061,0.0013,0.0002
2026-06-11,100000,F,Tunisia,2.5225,-2.3828,0.0635,0.1467,0.3105,0.4794,0.192,0.4021,0.0959,0.0261,0.0056,0.0013,0.0002
2026-06-11,100000,J,Jordan,2.171,-3.2092,0.0332,0.1425,0.2745,0.5498,0.1578,0.3336,0.0734,0.0207,0.0048,0.0008,0.0002
2026-06-11,100000,G,New Zealand,2.7448,-2.1079,0.0835,0.1713,0.293,0.4522,0.1924,0.4472,0.1349,0.0334,0.0072,0.0014,0.0002
2026-06-11,100000,H,Saudi Arabia,2.5733,-2.5104,0.0288,0.1588,0.4701,0.3423,0.244,0.4316,0.079,0.0179,0.0035,0.0006,0.0001
2026-06-11,100000,I,Iraq,1.9265,-3.3715,0.0344,0.0988,0.2399,0.6269,0.1384,0.2716,0.0676,0.0162,0.0034,0.0004,0.0001
2026-06-11,100000,C,Haiti,1.8213,-3.9277,0.0212,0.0854,0.2741,0.6193,0.1483,0.2549,0.0432,0.0095,0.002,0.0004,0.0
2026-06-11,100000,B,Bosnia and Herzegovina,2.4377,-3.0316,0.028,0.1142,0.4882,0.3696,0.2498,0.3921,0.0699,0.0158,0.0019,0.0002,0.0
2026-06-11,100000,A,South Africa,1.6684,-3.5438,0.0043,0.0856,0.2689,0.6412,0.1394,0.2292,0.0526,0.011,0.0014,0.0002,0.0
2026-06-11,100000,L,Ghana,1.7013,-4.039,0.0194,0.0771,0.2472,0.6563,0.1326,0.2291,0.0402,0.0063,0.001,0.0001,0.0
2026-06-11,100000,E,Curaçao,1.4541,-4.696,0.0128,0.0525,0.2186,0.7161,0.1066,0.1719,0.0235,0.0032,0.0004,0.0,0.0
2026-06-11,100000,H,Cape Verde,1.6682,-5.1227,0.0079,0.0658,0.3178,0.6084,0.133,0.2068,0.0266,0.0046,0.0006,0.0001,0.0
2026-06-11,100000,B,Qatar,1.6853,-4.5249,0.0115,0.0611,0.3337,0.5937,0.1466,0.2192,0.0225,0.0031,0.0001,0.0,0.0
